identifier,digital_origin,form,language,language_of_cataloging,identifier 2,identifier 3,object_in_context,physicalDescription_note,part_detail_title,subject_temporal,subject_geographic,item_type,date_text,date_single_start,title,title_of_part,rights,repository,name,place_of_origin,publisher,project_title,project_url,project_abstract,record_source,file_thumbnail_URL
sanborn_244,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:244,sanborn_knoxville1917_0111,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A244,100 ft./inch,District-Ward 106,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 106,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A244/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%20106.jpg
sanborn_1222,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1222,sanborn_knoxville1917_0089,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1222,50 ft./inch,District-Ward 84,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 84,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1222/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2084.jpg
sanborn_1152,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1152,sanborn_knoxville1917_0019,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1152,50 ft./inch,District-Ward 14,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 14,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1152/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2014.jpg
sanborn_208,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:208,sanborn_knoxville1917_0075,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A208,50 ft./inch,District-Ward 70,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 70,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A208/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2070.jpg
sanborn_1180,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1180,sanborn_knoxville1917_0047,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1180,50 ft./inch,District-Ward 42,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 42,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1180/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2042.jpg
sanborn_1069,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1069,sanborn_knoxville1903_0013,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1069,50 ft./inch,District-Ward 9,1903,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1903,1903,Knoxville -- 1903,Sheet 9,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1069/datastream/TN/view/Knoxville%20--%201903%20--%20Sheet%209.jpg
sanborn_102,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:102,sanborn_knoxville1903_0046,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A102,50 ft./inch,District-Ward 40,1903,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1903,1903,Knoxville -- 1903,Sheet 40,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A102/datastream/TN/view/Knoxville%20--%201903%20--%20Sheet%2040.jpg
sanborn_51,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:51,sanborn_knoxville1890_0038,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A51,50 ft./inch,District-Ward 37,1890,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1890,1890,Knoxville -- 1890,Sheet 37,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A51/datastream/TN/view/Knoxville%20--%201890%20--%20Sheet%2037.jpg
sanborn_1129,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1129,sanborn_knoxville1903_0073,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1129,50 ft./inch,District-Ward 67,1903,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1903,1903,Knoxville -- 1903,Sheet 67,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1129/datastream/TN/view/Knoxville%20--%201903%20--%20Sheet%2067.jpg
sanborn_1197,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1197,sanborn_knoxville1917_0064,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1197,50 ft./inch,District-Ward 59,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 59,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1197/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2059.jpg
sanborn_211,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:211,sanborn_knoxville1917_0078,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A211,100 ft./inch,District-Ward 73,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 73,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A211/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2073.jpg
sanborn_7,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:7,sanborn_knoxville1884_0007,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A7,50 ft./inch,District-Ward 7,1884,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1884,1884,Knoxville -- 1884,Sheet 7,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A7/datastream/TN/view/Knoxville%20--%201884%20--%20Sheet%207.jpg
sanborn_1114,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:1114,sanborn_knoxville1903_0058,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1114,50 ft./inch,District-Ward 52,1903,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1903,1903,Knoxville -- 1903,Sheet 52,Public domain.,"University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A1114/datastream/TN/view/Knoxville%20--%201903%20--%20Sheet%2052.jpg
sanborn_171,reformatted digital,maps (documents) | http://vocab.getty.edu/aat/300028094,eng,eng,sanborn:171,sanborn_knoxville1917_0038,http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A171,50 ft./inch,District-Ward 33,1917,"Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786 | Coordinates: 35.96064, -83.92074",cartographic,1917,1917,Knoxville -- 1917,Sheet 33,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Special Collections",Sanborn Map & Publishing Co. | URI: http://id.loc.gov/authorities/names/no97057603 | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre,New York,"Sanborn Map & Publishing Co., Ltd",Sanborn Fire Insurance Maps Collection,http://digital.lib.utk.edu/collections/sanbornmapcollection,"The Sanborn Fire Insurance Maps are a large-scale representation of the growth and layout of American cities. The University of Tennessee Libraries' collection currently provides digital versions of the four earliest sets of Knoxville maps - 1884, 1890, 1903, and 1917.","University of Tennessee, Knoxville. Libraries",http://digital.lib.utk.edu/collections/islandora/object/sanborn%3A171/datastream/TN/view/Knoxville%20--%201917%20--%20Sheet%2033.jpg
